"","COUNTRY","name","diet","period","lived_in","type","length","taxonomy","named_by","species","link","weight","weightkg","num_of_ped","longitude","latitude","ISO","COUNTRYAFF","AFF_ISO","length_in_m","weights_in_kg","carnivorous","herbivorous","Two","Four","time_period","Early Jurassic","Late Triassic","Late Cretaceous","Mid Jurassic","Early Cretaceous","Late Jurassic"
"188","South Africa","lycorhinus","herbivorous","Late Triassic 205-195 million years ago","South Africa","euornithopod","1.2m","Dinosauria Ornithischia Genasauria Cerapoda Heterodontosauridae","Haughton (1924)","angustidens","https://www.nhm.ac.uk/discover/dino-directory/lycorhinus.html","18 kilos","18 kg","both",24.7525274648908,-28.5536193067973,"ZA","South Africa","ZA",1.2,18,0,1,1,1,"Late Triassic",0,1,0,0,0,0
"189","South Africa","aardonyx","herbivorous","Early Jurassic 199-189 million years ago","South Africa","sauropod","8.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Anchisauria","Yates Bonnan Neveling Chinsamy and Blackbeard 2010 (2009)","celestae","https://www.nhm.ac.uk/discover/dino-directory/aardonyx.html","500 kg","500 kg","both",24.7525274648908,-28.5536193067973,"ZA","South Africa","ZA",8,500,0,1,1,1,"Early Jurassic",1,0,0,0,0,0
"190","South Africa","heterodontosaurus","herbivorous","Early Jurassic 205 million years ago","South Africa","euornithopod","1.2m","Dinosauria Ornithischia Genasauria Cerapoda Heterodontosauridae","Crompton and Charig (1962)","tucki","https://www.nhm.ac.uk/discover/dino-directory/heterodontosaurus.html","2 and 10 kg","6 kg","both",24.7525274648908,-28.5536193067973,"ZA","South Africa","ZA",1.2,6,0,1,1,1,"Early Jurassic",1,0,0,0,0,0
"191","South Africa","nqwebasaurus","carnivorous","Mid Jurassic 159-132 million years ago","South Africa","small theropod","1.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria","de Klerk Forster Sampson Chinsamy and Ross (2000)","thwazi","https://www.nhm.ac.uk/discover/dino-directory/nqwebasaurus.html","1 kg","1 kg","2",24.7525274648908,-28.5536193067973,"ZA","South Africa","ZA",1,1,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"192","Spain","struthiosaurus","herbivorous","Late Cretaceous 83-75 million years ago","Spain","armoured dinosaur","2.5m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Nodosauridae","Bunzel (1871)","austriacus","https://www.nhm.ac.uk/discover/dino-directory/struthiosaurus.html","300–400 kg","350 kg","4",-3.6516251409957,40.3650083366838,"ES","Spain","ES",2.5,350,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"193","Spain","telmatosaurus","herbivorous","Late Cretaceous 84-65 million years ago","Spain","euornithopod","5.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae","Nopcsa (1900)","transsylvanicus","https://www.nhm.ac.uk/discover/dino-directory/telmatosaurus.html","600 kg","600 kg","4",-3.6516251409957,40.3650083366838,"ES","Spain","ES",5,600,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"194","Spain","rhabdodon","herbivorous","Late Cretaceous 76-70 million years ago","Spain","euornithopod","4.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Rhabdodontidae","Matherton (1869)","priscus","https://www.nhm.ac.uk/discover/dino-directory/rhabdodon.html","250 kg","250 kg","2",-3.6516251409957,40.3650083366838,"ES","Spain","ES",4,250,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"195","Spain","aragosaurus","herbivorous","Early Cretaceous 132-121 million years ago","Spain","sauropod","18.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda","Sanz Buscalioni Casanovas and Sanafé (1987)","ischiadicus","https://www.nhm.ac.uk/discover/dino-directory/aragosaurus.html","25 tonnes","25000 kg","4",-3.6516251409957,40.3650083366838,"ES","Spain","ES",18,25000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"196","Spain","pelicanimimus","carnivorous","Early Cretaceous 127-121 million years ago","Spain","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria","Pérez-Moreno Sanz Buscalioni Moratalla Ortega and Rasskin-Gutman (1994)","polyodon","https://www.nhm.ac.uk/discover/dino-directory/pelicanimimus.html","17–30 kg","23.5 kg","2",-3.6516251409957,40.3650083366838,"ES","Spain","ES",2,23.5,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"197","Switzerland","plateosaurus","herbivorous","Late Triassic 210 million years ago","Switzerland","sauropod","7.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Plateosauria Plateosauridae","Meyer (1837)","engelhardti","https://www.nhm.ac.uk/discover/dino-directory/plateosaurus.html","600 to 4,000 kilograms","2300 kg","2",8.28692879489529,46.7367812868494,"CH","Switzerland","CH",7,2300,0,1,1,0,"Late Triassic",0,1,0,0,0,0
"198","Tanzania","kentrosaurus","herbivorous","Late Jurassic 155-150 million years ago","Tanzania","armoured dinosaur","5.0m","Dinosauria Ornithischia Genasauria Thyreophora Stegosauria Stegosauridae Stegosaurinae","Hennig (1915)","aethiopicus","https://www.nhm.ac.uk/discover/dino-directory/kentrosaurus.html","700–1,600 kilograms","1150 kg","4",34.8183220606038,-6.35579444004115,"TZ","Tanzania","TZ",5,1150,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"199","Tanzania","janenschia","herbivorous","Late Jurassic 154-151 million years ago","Tanzania","sauropod","20.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria","Wild (1991)","robusta","https://www.nhm.ac.uk/discover/dino-directory/janenschia.html","30,000 kilograms","30000 kg","4",34.8183220606038,-6.35579444004115,"TZ","Tanzania","TZ",20,30000,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"200","Tanzania","dicraeosaurus","herbivorous","Late Jurassic 150-135 million years ago","Tanzania","sauropod","20.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Dicraeosauridae","Janensch (1914)","hansemanni","https://www.nhm.ac.uk/discover/dino-directory/dicraeosaurus.html","5–6 metric tons","5500 kg","4",34.8183220606038,-6.35579444004115,"TZ","Tanzania","TZ",20,5500,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"201","Tanzania","elaphrosaurus","carnivorous","Late Jurassic 154-151 million years ago","Tanzania","large theropod","6.2m","Dinosauria Saurischia Theropoda Neotheropoda Ceratosauria Neoceratosauria","Janensch (1920)","bambergi","https://www.nhm.ac.uk/discover/dino-directory/elaphrosaurus.html","200–210 kg","205 kg","2",34.8183220606038,-6.35579444004115,"TZ","Tanzania","TZ",6.2,205,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"202","Tanzania","giraffatitan","herbivorous","Late Jurassic 154-142 million years ago","Tanzania","sauropod","23.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Brachiosauridae","Janensch (1914)","brancai","https://www.nhm.ac.uk/discover/dino-directory/giraffatitan.html","40 metric tons","40000 kg","4",34.8183220606038,-6.35579444004115,"TZ","Tanzania","TZ",23,40000,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"203","Tunisia","nigersaurus","herbivorous","Early Cretaceous 121-99 million years ago","Tunisia","sauropod","15.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Rebbachisauridae","Sereno Beck Dutheil Larsson Lyon Moussa Sadleir Sidor Varricchio Wilson &amp; Wilson (1999)","taqueti","https://www.nhm.ac.uk/discover/dino-directory/nigersaurus.html","1.9–4 t","2950 kg","4",9.65587551697984,34.0863617956572,"TN","Tunisia","TN",15,2950,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"204","United Kingdom","sarcosaurus","carnivorous","Early Jurassic 202-195 million years ago","United Kingdom","small theropod","3.0m","Dinosauria Saurischia Theropoda Neotheropoda Ceratosauria","Andrews (1921)","woodi","https://www.nhm.ac.uk/discover/dino-directory/sarcosaurus.html","50-140 kg","95 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",3,95,1,0,1,0,"Early Jurassic",1,0,0,0,0,0
"205","United Kingdom","becklespinax","carnivorous","Early Cretaceous 142-132 million years ago","United Kingdom","large theropod","5.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae","Paul (1988)","altispinax","https://www.nhm.ac.uk/discover/dino-directory/becklespinax.html","1 tonne","1000 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",5,1000,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"206","United Kingdom","metriacanthosaurus","carnivorous","Late Jurassic 159-154 million years ago","United Kingdom","large theropod","8.2m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae","Walker (1964)","parkeri","https://www.nhm.ac.uk/discover/dino-directory/metriacanthosaurus.html","1 tonne","1000 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",8.2,1000,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"207","United Kingdom","cetiosauriscus","herbivorous","Mid Jurassic 175-160 million years ago","United Kingdom","sauropod","15.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea","von Huene (1927)","stewarti","https://www.nhm.ac.uk/discover/dino-directory/cetiosauriscus.html","4 and 10 t","7000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",15,7000,0,1,0,1,"Mid Jurassic",0,0,0,1,0,0
"208","United Kingdom","megalosaurus","carnivorous","Mid Jurassic 170-155 million years ago","United Kingdom","large theropod","9.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Megalosauridae Megalosaurinae","Ritgen (1826)","bucklandii","https://www.nhm.ac.uk/discover/dino-directory/megalosaurus.html","700 kilograms","700 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",9,700,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"209","United Kingdom","hypsilophodon","herbivorous","Early Cretaceous 125 million years ago","United Kingdom","euornithopod","2.3m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Hypsilophodontidae","Huxley (1869)","foxii","https://www.nhm.ac.uk/discover/dino-directory/hypsilophodon.html","20 kg","20 kg","both",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",2.3,20,0,1,1,1,"Early Cretaceous",0,0,0,0,1,0
"210","United Kingdom","scelidosaurus","herbivorous","Early Jurassic 208-194 million years ago","United Kingdom","armoured dinosaur","4.0m","Dinosauria Ornithischia Genasauria Thyreophora Scelidosauridae","Owen (1868)","harrisonii","https://www.nhm.ac.uk/discover/dino-directory/scelidosaurus.html","270 kg","270 kg","both",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",4,270,0,1,1,1,"Early Jurassic",1,0,0,0,0,0
"211","United Kingdom","baryonyx","carnivorous","Early Cretaceous 125 million years ago","United Kingdom","large theropod","10.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Spinosauridae Baryonychinae","Charig and Milner (1987)","walkeri","https://www.nhm.ac.uk/discover/dino-directory/baryonyx.html","1.2 and 2 metric tons","1600 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",10,1600,1,0,0,1,"Early Cretaceous",0,0,0,0,1,0
"212","United Kingdom","eotyrannus","carnivorous","Early Cretaceous 127-121 million years ago","United Kingdom","large theropod","5.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea","Hutt Naish Martill Barker and Newberry (2001)","lengi","https://www.nhm.ac.uk/discover/dino-directory/eotyrannus.html","150 kilograms.","150 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",5,150,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"213","United Kingdom","thecodontosaurus","carnivorous","Late Triassic 227-205 million years ago","United Kingdom","sauropod","2.5m","Dinosauria Saurischia Sauropodomorpha Prosauropoda","Morris (1843)","antiquus","https://www.nhm.ac.uk/discover/dino-directory/thecodontosaurus.html","11 kilograms","11 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",2.5,11,1,0,1,0,"Late Triassic",0,1,0,0,0,0
"215","United Kingdom","valdosaurus","herbivorous","Early Cretaceous 142-121 million years ago","United Kingdom","euornithopod","3.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Dryosauridae","Galton (1975)","canaliculatus","https://www.nhm.ac.uk/discover/dino-directory/valdosaurus.html","200 kilograms","200 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",3,200,0,1,1,0,"Early Cretaceous",0,0,0,0,1,0
"216","United Kingdom","hylaeosaurus","herbivorous","Early Cretaceous 150-135 million years ago","United Kingdom","armoured dinosaur","5.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria","Mantell (1833)","armatus","https://www.nhm.ac.uk/discover/dino-directory/hylaeosaurus.html","2 tonnes","2000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",5,2000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"217","United Kingdom","iguanodon","herbivorous","Early Cretaceous 140-110 million years ago","United Kingdom","euornithopod","10.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea","Boulenger and van Beneden (1881)","bernissartensis","https://www.nhm.ac.uk/discover/dino-directory/iguanodon.html","4.5 metric tons","4500 kg","both",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",10,4500,0,1,1,1,"Early Cretaceous",0,0,0,0,1,0
"218","United Kingdom","pantydraco","herbivorous","Early Jurassic","Wales","euornithopod","3.0m","Dinosauria Saurischia","Galton Yates and Kermack 2007 (2003)","caducus","https://www.nhm.ac.uk/discover/dino-directory/pantydraco.html","50 kilograms","50 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",3,50,0,1,1,0,"Early Jurassic",1,0,0,0,0,0
"219","United Kingdom","pelorosaurus","herbivorous","Early Cretaceous 125 million years ago","United Kingdom","sauropod","25.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes","Mantell (1850)","conybearei","https://www.nhm.ac.uk/discover/dino-directory/pelorosaurus.html","10 to 20 tonnes","15000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",25,15000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"220","United Kingdom","proceratosaurus","carnivorous","Mid Jurassic 169-164 million years ago","United Kingdom","small theropod","4.1m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria","Woodward (1910)","bradleyi","https://www.nhm.ac.uk/discover/dino-directory/proceratosaurus.html","50–100 kg","75 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",4.1,75,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"221","United Kingdom","cetiosaurus","herbivorous","Mid Jurassic 170-160 million years ago","United Kingdom","sauropod","18.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Cetiosauridae","Phillips (1871)","oxoniensis","https://www.nhm.ac.uk/discover/dino-directory/cetiosaurus.html","11 tonnes","11000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",18,11000,0,1,0,1,"Mid Jurassic",0,0,0,1,0,0
"222","United Kingdom","polacanthus","herbivorous","Early Cretaceous 125 million years ago","United Kingdom","armoured dinosaur","5.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria","Hulke (1881)","foxii","https://www.nhm.ac.uk/discover/dino-directory/polacanthus.html","2 tonnes","2000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",5,2000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"223","United Kingdom","neovenator","carnivorous","Early Cretaceous 127-121 million years ago","United Kingdom","large theropod","7.4m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Carnosauria Allosauroidea Carcharodontosauridae","Hutt Martill and Barker (1996)","salerii","https://www.nhm.ac.uk/discover/dino-directory/neovenator.html","1 metric ton","1000 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",7.4,1000,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"224","United Kingdom","dacentrurus","herbivorous","Late Jurassic 154-150 million years ago","United Kingdom","armoured dinosaur","6.0m","Dinosauria Ornithischia Genasauria Thyreophora Stegosauria Stegosauridae","Lucas (1902)","armatus","https://www.nhm.ac.uk/discover/dino-directory/dacentrurus.html","5 metric tons","5000 kg","4",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",6,5000,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"225","United Kingdom","eustreptospondylus","carnivorous","Mid Jurassic 165 million years ago","United Kingdom","large theropod","7.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Megalosauridae Eustreptospondylinae","Walker (1964)","oxoniensis","https://www.nhm.ac.uk/discover/dino-directory/eustreptospondylus.html","218 kilograms","218 kg","2",-2.85294390932926,53.9784473508021,"GB","United Kingdom","GB",7,218,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"226","United States","avaceratops","herbivorous","Late Cretaceous 80-75 million years ago","USA","ceratopsian","2.3m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Centrosaurinae","Dodson (1986)","lammersi","https://www.nhm.ac.uk/discover/dino-directory/avaceratops.html","one tonne","1000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",2.3,1000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"227","United States","acrocanthosaurus","carnivorous","Early Cretaceous 115-105 million years ago","USA","large theropod","12.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Carnosauria Allosauroidea Carcharodontosauridae","Stovall and Langston (1950)","atokensis","https://www.nhm.ac.uk/discover/dino-directory/acrocanthosaurus.html","4.4–6.6 metric tons","5500 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",12,5500,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"228","United States","dromaeosaurus","carnivorous","Late Cretaceous 76-74 million years ago","USA","small theropod","1.8m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Matthew and Brown (1922)","albertensis","https://www.nhm.ac.uk/discover/dino-directory/dromaeosaurus.html","16 kg","16 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1.8,16,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"229","United States","ankylosaurus","herbivorous","Late Cretaceous 74-67 million years ago","USA","armoured dinosaur","7.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosauridae","Brown (1908)","magniventris","https://www.nhm.ac.uk/discover/dino-directory/ankylosaurus.html","4.8 and 8 metric tons","6400 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7,6400,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"230","United States","alamosaurus","herbivorous","Late Cretaceous 70-65 million years ago","USA","sauropod","21.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria Lithostrotia","Gilmore (1922)","sanjuanensis","https://www.nhm.ac.uk/discover/dino-directory/alamosaurus.html","38 tonnes","38000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",21,38000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"231","United States","camptosaurus","herbivorous","Late Jurassic 155-145 million years ago","USA","euornithopod","5.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia","Marsh (1885)","dispar","https://www.nhm.ac.uk/discover/dino-directory/camptosaurus.html","half a tonne","500 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",5,500,0,1,1,0,"Late Jurassic",0,0,0,0,0,1
"232","United States","gorgosaurus","carnivorous","Late Cretaceous 80-73 million years ago","USA","large theropod","8.6m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea Tyrannosauridae Albertosaurinae","Lamb (1914)","libratus","https://www.nhm.ac.uk/discover/dino-directory/gorgosaurus.html","2.5-3.5 tons","3000 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",8.6,3000,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"233","United States","bambiraptor","carnivorous","Late Cretaceous 84-71 million years ago","USA","small theropod","1.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Burnham Derstler Currie Bakker Zhou and Ostrom (2000)","feinbergorum","https://www.nhm.ac.uk/discover/dino-directory/bambiraptor.html","two kilograms","2 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1,2,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"234","United States","brachiosaurus","herbivorous","Late Jurassic 155-140 million years ago","USA","sauropod","30.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Brachiosauridae","Riggs (1903)","altithorax","https://www.nhm.ac.uk/discover/dino-directory/brachiosaurus.html","28.3 to 46.9 metric tons","37600 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",30,37600,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"235","United States","ammosaurus","herbivorous","Early Jurassic 195-180 million years ago","USA","sauropod","5.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Anchisauria Anchisauridae","Marsh (1891)","major","https://www.nhm.ac.uk/discover/dino-directory/ammosaurus.html","32 kilograms","32 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",5,32,0,1,1,1,"Early Jurassic",1,0,0,0,0,0
"236","United States","othnielia","herbivorous","Late Jurassic 154-142 million years ago","USA","euornithopod","1.4m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda","Marsh (1877)","rex","https://www.nhm.ac.uk/discover/dino-directory/othnielia.html","10 kilograms","10 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1.4,10,0,1,1,0,"Late Jurassic",0,0,0,0,0,1
"237","United States","diplodocus","herbivorous","Late Jurassic 155-145 million years ago","USA","sauropod","26.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Diplodocidae","Marsh (1878)","longus","https://www.nhm.ac.uk/discover/dino-directory/diplodocus.html","12–14.8-metric-ton","16800 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",26,16800,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"238","United States","achelousaurus","herbivorous","Late Cretaceous 83-70 million years ago","USA","ceratopsian","6.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Centrosaurinae","Sampson  (1995)","horneri","https://www.nhm.ac.uk/discover/dino-directory/achelousaurus.html","3 tons","3000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",6,3000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"239","United States","anchisaurus","herbivorous","Early Jurassic 190 million years ago","USA","sauropod","2.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Anchisauria Anchisauridae","Marsh (1885)","polyzelous","https://www.nhm.ac.uk/discover/dino-directory/anchisaurus.html","27 kilograms","27 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",2,27,0,1,1,1,"Early Jurassic",1,0,0,0,0,0
"240","United States","podokesaurus","carnivorous","Mid Jurassic 195-180 million years ago","USA","small theropod","0.9m","Dinosauria Saurischia Theropoda Neotheropoda Coelophysoidea","Talbot (1911)","holyokensis","https://www.nhm.ac.uk/discover/dino-directory/podokesaurus.html","1–40 kg","20.5 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",0.9,20.5,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"241","United States","leptoceratops","herbivorous","Late Cretaceous 67-65 million years ago","USA","ceratopsian","3.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria","Brown (1914)","gracilis","https://www.nhm.ac.uk/discover/dino-directory/leptoceratops.html","100 kg","100 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",3,100,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"242","United States","ceratosaurus","carnivorous","Late Jurassic 153-148 million years ago","USA","large theropod","6.0m","Dinosauria Saurischia Theropoda Neotheropoda Ceratosauria Neoceratosauria","Marsh (1884)","nasicornis","https://www.nhm.ac.uk/discover/dino-directory/ceratosaurus.html","670 kg","670 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",6,670,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"243","United States","camarasaurus","herbivorous","Late Jurassic 150-140 million years ago","USA","sauropod","23.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Camarasauridae","Cope (1877)","supremus","https://www.nhm.ac.uk/discover/dino-directory/camarasaurus.html","47 metric tons","47000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",23,47000,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"244","United States","parasaurolophus","herbivorous","Late Cretaceous 76-74 million years ago","USA","euornithopod","11.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Lambeosaurinae","Parks (1922)","walkeri","https://www.nhm.ac.uk/discover/dino-directory/parasaurolophus.html","2.47 metric tons","2470 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",11,2470,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"245","United States","tyrannosaurus","carnivorous","Late Cretaceous 68-66 million years ago","USA","large theropod","12.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea Tyrannosauridae Tyrannosaurinae","Osborn (1905)","rex","https://www.nhm.ac.uk/discover/dino-directory/tyrannosaurus.html","8.87 metric tons","8870 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",12,8870,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"246","United States","prosaurolophus","herbivorous","Late Cretaceous 77-75 million years ago","USA","euornithopod","7.6m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Brown (1916)","maximus","https://www.nhm.ac.uk/discover/dino-directory/prosaurolophus.html","3 metric tons","3000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",7.6,3000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
